class,word,count,probability
neg,po,3,9.809146702328364e-06
neg,reservations,3,9.809146702328364e-06
neg,fodder,3,9.809146702328364e-06
neg,ecstatic,3,9.809146702328364e-06
neg,updates,3,9.809146702328364e-06
neg,shoveler,3,9.809146702328364e-06
neg,warns,3,9.809146702328364e-06
neg,whatnot,3,9.809146702328364e-06
neg,dehumanization,3,9.809146702328364e-06
neg,humourless,3,9.809146702328364e-06
neg,moran,3,9.809146702328364e-06
neg,danvers,3,9.809146702328364e-06
neg,degenerate,3,9.809146702328364e-06
neg,royce,3,9.809146702328364e-06
neg,purchase,3,9.809146702328364e-06
neg,scientologist,3,9.809146702328364e-06
neg,scoring,3,9.809146702328364e-06
neg,inserts,3,9.809146702328364e-06
neg,dour,3,9.809146702328364e-06
neg,upstaged,3,9.809146702328364e-06
neg,principles,3,9.809146702328364e-06
neg,certifiable,3,9.809146702328364e-06
neg,contend,3,9.809146702328364e-06
neg,baigelman,3,9.809146702328364e-06
neg,linear,3,9.809146702328364e-06
neg,disappearing,3,9.809146702328364e-06
neg,anxiety,3,9.809146702328364e-06
neg,hoods,3,9.809146702328364e-06
neg,panties,3,9.809146702328364e-06
neg,lysterine,3,9.809146702328364e-06
neg,nighttime,3,9.809146702328364e-06
neg,rittenhouse,3,9.809146702328364e-06
neg,marvelously,3,9.809146702328364e-06
neg,illegitimate,3,9.809146702328364e-06
neg,lowly,3,9.809146702328364e-06
neg,targeting,3,9.809146702328364e-06
neg,threw,3,9.809146702328364e-06
neg,slo,3,9.809146702328364e-06
neg,transvestites,3,9.809146702328364e-06
neg,alluded,3,9.809146702328364e-06
neg,anders,3,9.809146702328364e-06
neg,awesomely,3,9.809146702328364e-06
neg,amarillo,3,9.809146702328364e-06
neg,manual,3,9.809146702328364e-06
neg,midler,3,9.809146702328364e-06
neg,winona,3,9.809146702328364e-06
neg,bolt,3,9.809146702328364e-06
neg,chimp,3,9.809146702328364e-06
neg,annoyance,3,9.809146702328364e-06
neg,amaze,3,9.809146702328364e-06
neg,fearing,3,9.809146702328364e-06
neg,rappaport,3,9.809146702328364e-06
neg,favour,3,9.809146702328364e-06
neg,wail,3,9.809146702328364e-06
neg,beholder,3,9.809146702328364e-06
neg,fanciful,3,9.809146702328364e-06
neg,goodall,3,9.809146702328364e-06
neg,drawer,3,9.809146702328364e-06
neg,venora,3,9.809146702328364e-06
neg,coaching,3,9.809146702328364e-06
neg,surrealistic,3,9.809146702328364e-06
neg,standby,3,9.809146702328364e-06
neg,riffing,3,9.809146702328364e-06
neg,mutilation,3,9.809146702328364e-06
neg,occupies,3,9.809146702328364e-06
neg,answering,3,9.809146702328364e-06
neg,lauded,3,9.809146702328364e-06
neg,pained,3,9.809146702328364e-06
neg,trades,3,9.809146702328364e-06
neg,cluelessness,3,9.809146702328364e-06
neg,stacked,3,9.809146702328364e-06
neg,dangerously,3,9.809146702328364e-06
neg,absences,3,9.809146702328364e-06
neg,thee,3,9.809146702328364e-06
neg,airline,3,9.809146702328364e-06
neg,whitey,3,9.809146702328364e-06
neg,whites,3,9.809146702328364e-06
neg,wildfire,3,9.809146702328364e-06
neg,downer,3,9.809146702328364e-06
neg,geriatric,3,9.809146702328364e-06
neg,temptress,3,9.809146702328364e-06
neg,forged,3,9.809146702328364e-06
neg,tribute,3,9.809146702328364e-06
neg,plush,3,9.809146702328364e-06
neg,cohorts,3,9.809146702328364e-06
neg,martians,3,9.809146702328364e-06
neg,ranges,3,9.809146702328364e-06
neg,smacking,3,9.809146702328364e-06
neg,torro,3,9.809146702328364e-06
neg,staggering,3,9.809146702328364e-06
neg,trois,3,9.809146702328364e-06
neg,crawls,3,9.809146702328364e-06
neg,goof,3,9.809146702328364e-06
neg,flowed,3,9.809146702328364e-06
neg,giveaway,3,9.809146702328364e-06
neg,voyeurism,3,9.809146702328364e-06
neg,wallenberg,3,9.809146702328364e-06
neg,headings,3,9.809146702328364e-06
neg,backseat,3,9.809146702328364e-06
neg,boulder,3,9.809146702328364e-06
neg,afar,3,9.809146702328364e-06
neg,finesse,3,9.809146702328364e-06
neg,hatosy,3,9.809146702328364e-06
neg,bin,3,9.809146702328364e-06
neg,biz,3,9.809146702328364e-06
neg,reruns,3,9.809146702328364e-06
neg,pronounces,3,9.809146702328364e-06
neg,depicted,3,9.809146702328364e-06
neg,lens,3,9.809146702328364e-06
neg,lent,3,9.809146702328364e-06
neg,uncomfortably,3,9.809146702328364e-06
neg,falcone,3,9.809146702328364e-06
neg,sins,3,9.809146702328364e-06
neg,contradiction,3,9.809146702328364e-06
neg,presidents,3,9.809146702328364e-06
neg,talon,3,9.809146702328364e-06
neg,mirkine,3,9.809146702328364e-06
neg,sadomasochism,3,9.809146702328364e-06
neg,watery,3,9.809146702328364e-06
neg,lined,3,9.809146702328364e-06
neg,jiro,3,9.809146702328364e-06
neg,fortunate,3,9.809146702328364e-06
neg,serra,3,9.809146702328364e-06
neg,debonair,3,9.809146702328364e-06
neg,serpentine,3,9.809146702328364e-06
neg,coen,3,9.809146702328364e-06
neg,homages,3,9.809146702328364e-06
neg,thirties,3,9.809146702328364e-06
neg,silverado,3,9.809146702328364e-06
neg,lapd,3,9.809146702328364e-06
neg,unscrupulous,3,9.809146702328364e-06
neg,townie,3,9.809146702328364e-06
neg,demonstration,3,9.809146702328364e-06
neg,downbeat,3,9.809146702328364e-06
neg,absorbing,3,9.809146702328364e-06
neg,photographs,3,9.809146702328364e-06
neg,stripes,3,9.809146702328364e-06
neg,copied,3,9.809146702328364e-06
neg,ridden,3,9.809146702328364e-06
neg,glitzy,3,9.809146702328364e-06
neg,marches,3,9.809146702328364e-06
neg,promoter,3,9.809146702328364e-06
neg,tighter,3,9.809146702328364e-06
neg,raping,3,9.809146702328364e-06
neg,terrorized,3,9.809146702328364e-06
neg,inviting,3,9.809146702328364e-06
neg,heed,3,9.809146702328364e-06
neg,novelist,3,9.809146702328364e-06
neg,regain,3,9.809146702328364e-06
neg,brides,3,9.809146702328364e-06
neg,mcmillan,3,9.809146702328364e-06
neg,oise,3,9.809146702328364e-06
neg,steiger,3,9.809146702328364e-06
neg,fireplace,3,9.809146702328364e-06
neg,overdo,3,9.809146702328364e-06
neg,kicker,3,9.809146702328364e-06
neg,jogging,3,9.809146702328364e-06
neg,punching,3,9.809146702328364e-06
neg,muse,3,9.809146702328364e-06
neg,accusations,3,9.809146702328364e-06
neg,pokes,3,9.809146702328364e-06
neg,schumaccer,3,9.809146702328364e-06
neg,daredevil,3,9.809146702328364e-06
neg,dellaplane,3,9.809146702328364e-06
neg,bouts,3,9.809146702328364e-06
neg,celebrating,3,9.809146702328364e-06
neg,perception,3,9.809146702328364e-06
neg,guinness,3,9.809146702328364e-06
neg,grabs,3,9.809146702328364e-06
neg,rider,3,9.809146702328364e-06
neg,freeway,3,9.809146702328364e-06
neg,sabrina,3,9.809146702328364e-06
neg,sporadic,3,9.809146702328364e-06
neg,paternal,3,9.809146702328364e-06
neg,bingo,3,9.809146702328364e-06
neg,foursome,3,9.809146702328364e-06
neg,laptop,3,9.809146702328364e-06
neg,gosnell,3,9.809146702328364e-06
neg,entrepreneur,3,9.809146702328364e-06
neg,rounds,3,9.809146702328364e-06
neg,solar,3,9.809146702328364e-06
neg,raft,3,9.809146702328364e-06
neg,latch,3,9.809146702328364e-06
neg,koster,3,9.809146702328364e-06
neg,tip,3,9.809146702328364e-06
neg,kitano,3,9.809146702328364e-06
neg,dullest,3,9.809146702328364e-06
neg,abhorrent,3,9.809146702328364e-06
neg,argonauticus,3,9.809146702328364e-06
neg,crippled,3,9.809146702328364e-06
neg,supplying,3,9.809146702328364e-06
neg,avenging,3,9.809146702328364e-06
neg,automaton,3,9.809146702328364e-06
neg,hartnett,3,9.809146702328364e-06
neg,mutters,3,9.809146702328364e-06
neg,wando,3,9.809146702328364e-06
neg,trump,3,9.809146702328364e-06
neg,downfall,3,9.809146702328364e-06
neg,kiernan,3,9.809146702328364e-06
neg,heartbreaking,3,9.809146702328364e-06
neg,kaisa,3,9.809146702328364e-06
neg,lagoon,3,9.809146702328364e-06
neg,imagining,3,9.809146702328364e-06
neg,nincompoops,3,9.809146702328364e-06
neg,authenticity,3,9.809146702328364e-06
neg,distributor,3,9.809146702328364e-06
neg,dench,3,9.809146702328364e-06
neg,hull,3,9.809146702328364e-06
neg,questioning,3,9.809146702328364e-06
neg,conversion,3,9.809146702328364e-06
neg,hammett,3,9.809146702328364e-06
neg,micelli,3,9.809146702328364e-06
neg,originated,3,9.809146702328364e-06
neg,fiddling,3,9.809146702328364e-06
neg,superstar,3,9.809146702328364e-06
neg,skeletons,3,9.809146702328364e-06
neg,followup,3,9.809146702328364e-06
neg,bows,3,9.809146702328364e-06
neg,barges,3,9.809146702328364e-06
neg,perennial,3,9.809146702328364e-06
neg,connick,3,9.809146702328364e-06
neg,components,3,9.809146702328364e-06
neg,blot,3,9.809146702328364e-06
neg,scrapbook,3,9.809146702328364e-06
neg,shunned,3,9.809146702328364e-06
neg,intact,3,9.809146702328364e-06
neg,fabled,3,9.809146702328364e-06
neg,favreau,3,9.809146702328364e-06
neg,brittany,3,9.809146702328364e-06
neg,gregory,3,9.809146702328364e-06
neg,inadvertent,3,9.809146702328364e-06
neg,cabinet,3,9.809146702328364e-06
neg,swords,3,9.809146702328364e-06
neg,osmet,3,9.809146702328364e-06
neg,bumble,3,9.809146702328364e-06
neg,grinds,3,9.809146702328364e-06
neg,lesbians,3,9.809146702328364e-06
neg,imported,3,9.809146702328364e-06
neg,attitudes,3,9.809146702328364e-06
neg,miniature,3,9.809146702328364e-06
neg,hums,3,9.809146702328364e-06
neg,bundle,3,9.809146702328364e-06
neg,nonchalantly,3,9.809146702328364e-06
neg,lola,3,9.809146702328364e-06
neg,churning,3,9.809146702328364e-06
neg,syrup,3,9.809146702328364e-06
neg,exploded,3,9.809146702328364e-06
neg,dans,3,9.809146702328364e-06
neg,cleaner,3,9.809146702328364e-06
neg,decadent,3,9.809146702328364e-06
neg,fiona,3,9.809146702328364e-06
neg,splat,3,9.809146702328364e-06
neg,laments,3,9.809146702328364e-06
neg,fulci,3,9.809146702328364e-06
neg,babble,3,9.809146702328364e-06
neg,hid,3,9.809146702328364e-06
neg,stump,3,9.809146702328364e-06
neg,barf,3,9.809146702328364e-06
neg,cleverly,3,9.809146702328364e-06
neg,barn,3,9.809146702328364e-06
neg,spoofing,3,9.809146702328364e-06
neg,riddles,3,9.809146702328364e-06
neg,riddler,3,9.809146702328364e-06
neg,whos,3,9.809146702328364e-06
neg,whoa,3,9.809146702328364e-06
neg,anguish,3,9.809146702328364e-06
neg,inspirational,3,9.809146702328364e-06
neg,unlimited,3,9.809146702328364e-06
neg,impassioned,3,9.809146702328364e-06
neg,patterson,3,9.809146702328364e-06
neg,prop,3,9.809146702328364e-06
neg,prof,3,9.809146702328364e-06
neg,fabio,3,9.809146702328364e-06
neg,gunpoint,3,9.809146702328364e-06
neg,understatement,3,9.809146702328364e-06
neg,shovel,3,9.809146702328364e-06
neg,scales,3,9.809146702328364e-06
neg,lebrock,3,9.809146702328364e-06
neg,gabby,3,9.809146702328364e-06
neg,earnestness,3,9.809146702328364e-06
neg,urged,3,9.809146702328364e-06
neg,crawling,3,9.809146702328364e-06
neg,reeve,3,9.809146702328364e-06
neg,yada,3,9.809146702328364e-06
neg,fiddle,3,9.809146702328364e-06
neg,bentley,3,9.809146702328364e-06
neg,abrahams,3,9.809146702328364e-06
neg,semen,3,9.809146702328364e-06
neg,bedazzled,3,9.809146702328364e-06
neg,adrian,3,9.809146702328364e-06
neg,renny,3,9.809146702328364e-06
neg,drool,3,9.809146702328364e-06
neg,greenlight,3,9.809146702328364e-06
neg,simulate,3,9.809146702328364e-06
neg,debate,3,9.809146702328364e-06
neg,candidates,3,9.809146702328364e-06
neg,withdrawn,3,9.809146702328364e-06
neg,repetition,3,9.809146702328364e-06
neg,panning,3,9.809146702328364e-06
neg,miniscule,3,9.809146702328364e-06
neg,maddening,3,9.809146702328364e-06
neg,skg,3,9.809146702328364e-06
neg,ski,3,9.809146702328364e-06
neg,repressed,3,9.809146702328364e-06
neg,leaf,3,9.809146702328364e-06
neg,brush,3,9.809146702328364e-06
neg,goodness,3,9.809146702328364e-06
neg,rotting,3,9.809146702328364e-06
pos,spiders,3,8.656359827565313e-06
pos,crotch,3,8.656359827565313e-06
pos,designing,3,8.656359827565313e-06
pos,succumb,3,8.656359827565313e-06
pos,shandling,3,8.656359827565313e-06
pos,oxymoron,3,8.656359827565313e-06
pos,sidekicks,3,8.656359827565313e-06
pos,wales,3,8.656359827565313e-06
pos,recollections,3,8.656359827565313e-06
pos,burial,3,8.656359827565313e-06
pos,allan,3,8.656359827565313e-06
pos,parasites,3,8.656359827565313e-06
pos,adapt,3,8.656359827565313e-06
pos,universally,3,8.656359827565313e-06
pos,disfigured,3,8.656359827565313e-06
pos,reuben,3,8.656359827565313e-06
pos,ahmed,3,8.656359827565313e-06
pos,urinate,3,8.656359827565313e-06
pos,resonates,3,8.656359827565313e-06
pos,cheaply,3,8.656359827565313e-06
pos,eliminated,3,8.656359827565313e-06
pos,ira,3,8.656359827565313e-06
pos,veer,3,8.656359827565313e-06
pos,melinda,3,8.656359827565313e-06
pos,humming,3,8.656359827565313e-06
pos,spit,3,8.656359827565313e-06
pos,arkin,3,8.656359827565313e-06
pos,memorias,3,8.656359827565313e-06
pos,boiled,3,8.656359827565313e-06
pos,odile,3,8.656359827565313e-06
pos,ham,3,8.656359827565313e-06
pos,advancement,3,8.656359827565313e-06
pos,elders,3,8.656359827565313e-06
pos,improvised,3,8.656359827565313e-06
pos,monogamy,3,8.656359827565313e-06
pos,grasping,3,8.656359827565313e-06
pos,duet,3,8.656359827565313e-06
pos,disgrace,3,8.656359827565313e-06
pos,triangles,3,8.656359827565313e-06
pos,wordlessly,3,8.656359827565313e-06
pos,variable,3,8.656359827565313e-06
pos,loren,3,8.656359827565313e-06
pos,overturned,3,8.656359827565313e-06
pos,corps,3,8.656359827565313e-06
pos,shirts,3,8.656359827565313e-06
pos,massironi,3,8.656359827565313e-06
pos,climbs,3,8.656359827565313e-06
pos,gladys,3,8.656359827565313e-06
pos,dusty,3,8.656359827565313e-06
pos,familar,3,8.656359827565313e-06
pos,admires,3,8.656359827565313e-06
pos,conscious,3,8.656359827565313e-06
pos,milked,3,8.656359827565313e-06
pos,courageously,3,8.656359827565313e-06
pos,overpowering,3,8.656359827565313e-06
pos,fisherman,3,8.656359827565313e-06
pos,trauma,3,8.656359827565313e-06
pos,hoyle,3,8.656359827565313e-06
pos,rehab,3,8.656359827565313e-06
pos,squalor,3,8.656359827565313e-06
pos,spewing,3,8.656359827565313e-06
pos,printed,3,8.656359827565313e-06
pos,knowingly,3,8.656359827565313e-06
pos,touchy,3,8.656359827565313e-06
pos,guarded,3,8.656359827565313e-06
pos,impressions,3,8.656359827565313e-06
pos,concentrated,3,8.656359827565313e-06
pos,rhodes,3,8.656359827565313e-06
pos,penthouse,3,8.656359827565313e-06
pos,unlikeable,3,8.656359827565313e-06
pos,debilitating,3,8.656359827565313e-06
pos,ingrained,3,8.656359827565313e-06
pos,krippendorf,3,8.656359827565313e-06
pos,preference,3,8.656359827565313e-06
pos,sensitively,3,8.656359827565313e-06
pos,rossi,3,8.656359827565313e-06
pos,bubbly,3,8.656359827565313e-06
pos,lounging,3,8.656359827565313e-06
pos,cecilia,3,8.656359827565313e-06
pos,monopoly,3,8.656359827565313e-06
pos,moniker,3,8.656359827565313e-06
pos,sank,3,8.656359827565313e-06
pos,healed,3,8.656359827565313e-06
pos,colonists,3,8.656359827565313e-06
pos,nervousness,3,8.656359827565313e-06
pos,sikh,3,8.656359827565313e-06
pos,edgecomb,3,8.656359827565313e-06
pos,disgraced,3,8.656359827565313e-06
pos,replied,3,8.656359827565313e-06
pos,isaac,3,8.656359827565313e-06
pos,everytime,3,8.656359827565313e-06
pos,lipstick,3,8.656359827565313e-06
pos,justly,3,8.656359827565313e-06
pos,cleverness,3,8.656359827565313e-06
pos,recognizing,3,8.656359827565313e-06
pos,barrel,3,8.656359827565313e-06
pos,naomi,3,8.656359827565313e-06
pos,gooey,3,8.656359827565313e-06
pos,rumored,3,8.656359827565313e-06
pos,delicately,3,8.656359827565313e-06
pos,allie,3,8.656359827565313e-06
pos,sheldon,3,8.656359827565313e-06
pos,retarded,3,8.656359827565313e-06
pos,belt,3,8.656359827565313e-06
pos,proprietor,3,8.656359827565313e-06
pos,combatants,3,8.656359827565313e-06
pos,fritz,3,8.656359827565313e-06
pos,coincidences,3,8.656359827565313e-06
pos,chorus,3,8.656359827565313e-06
pos,crescendo,3,8.656359827565313e-06
pos,novelty,3,8.656359827565313e-06
pos,obscured,3,8.656359827565313e-06
pos,controversies,3,8.656359827565313e-06
pos,faded,3,8.656359827565313e-06
pos,surveying,3,8.656359827565313e-06
pos,broader,3,8.656359827565313e-06
pos,turkish,3,8.656359827565313e-06
pos,babs,3,8.656359827565313e-06
pos,neary,3,8.656359827565313e-06
pos,educational,3,8.656359827565313e-06
pos,pales,3,8.656359827565313e-06
pos,upstate,3,8.656359827565313e-06
pos,sciorra,3,8.656359827565313e-06
pos,houston,3,8.656359827565313e-06
pos,yglesias,3,8.656359827565313e-06
pos,inducing,3,8.656359827565313e-06
pos,bums,3,8.656359827565313e-06
pos,affliction,3,8.656359827565313e-06
pos,orchestrated,3,8.656359827565313e-06
pos,thanksgiving,3,8.656359827565313e-06
pos,taps,3,8.656359827565313e-06
pos,entities,3,8.656359827565313e-06
pos,skateboarding,3,8.656359827565313e-06
pos,melrose,3,8.656359827565313e-06
pos,stylistically,3,8.656359827565313e-06
pos,catholicism,3,8.656359827565313e-06
pos,complemented,3,8.656359827565313e-06
pos,unwelcome,3,8.656359827565313e-06
pos,undulating,3,8.656359827565313e-06
pos,villagers,3,8.656359827565313e-06
pos,pied,3,8.656359827565313e-06
pos,cruz,3,8.656359827565313e-06
pos,emmy,3,8.656359827565313e-06
pos,imaginary,3,8.656359827565313e-06
pos,blackness,3,8.656359827565313e-06
pos,illusion,3,8.656359827565313e-06
pos,zhou,3,8.656359827565313e-06
pos,exposure,3,8.656359827565313e-06
pos,tenuous,3,8.656359827565313e-06
pos,stinky,3,8.656359827565313e-06
pos,alternating,3,8.656359827565313e-06
pos,summarized,3,8.656359827565313e-06
pos,exaggerate,3,8.656359827565313e-06
pos,metaphorically,3,8.656359827565313e-06
pos,personified,3,8.656359827565313e-06
pos,rebhorn,3,8.656359827565313e-06
pos,karras,3,8.656359827565313e-06
pos,memorial,3,8.656359827565313e-06
pos,cohagen,3,8.656359827565313e-06
pos,barrier,3,8.656359827565313e-06
pos,dashing,3,8.656359827565313e-06
pos,refugee,3,8.656359827565313e-06
pos,render,3,8.656359827565313e-06
pos,antarctic,3,8.656359827565313e-06
pos,contents,3,8.656359827565313e-06
pos,praising,3,8.656359827565313e-06
pos,reserve,3,8.656359827565313e-06
pos,horrendous,3,8.656359827565313e-06
pos,immeadiately,3,8.656359827565313e-06
pos,shields,3,8.656359827565313e-06
pos,renfro,3,8.656359827565313e-06
pos,attacker,3,8.656359827565313e-06
pos,confection,3,8.656359827565313e-06
pos,fuse,3,8.656359827565313e-06
pos,whereby,3,8.656359827565313e-06
pos,pronouncements,3,8.656359827565313e-06
pos,josu,3,8.656359827565313e-06
pos,cooler,3,8.656359827565313e-06
pos,sparse,3,8.656359827565313e-06
pos,revisiting,3,8.656359827565313e-06
pos,congratulate,3,8.656359827565313e-06
pos,peer,3,8.656359827565313e-06
pos,peep,3,8.656359827565313e-06
pos,guiness,3,8.656359827565313e-06
pos,rendering,3,8.656359827565313e-06
pos,needles,3,8.656359827565313e-06
pos,horseback,3,8.656359827565313e-06
pos,supplement,3,8.656359827565313e-06
pos,kissner,3,8.656359827565313e-06
pos,aristocratic,3,8.656359827565313e-06
pos,headstrong,3,8.656359827565313e-06
pos,automobiles,3,8.656359827565313e-06
pos,disguising,3,8.656359827565313e-06
pos,captivate,3,8.656359827565313e-06
pos,woefully,3,8.656359827565313e-06
pos,irwin,3,8.656359827565313e-06
pos,clarke,3,8.656359827565313e-06
pos,factual,3,8.656359827565313e-06
pos,non,3,8.656359827565313e-06
